book_id,title,authors,isbn,language_code,average_rating,ratings_count,original_publication_year,books_count,work_text_reviews_count
7701,Os Maias,"José Maria de Eça de Queirós, Ester de Lemos",9725681363,por,3.99,10649,1888.0,114,376
7702,"The Law of Moses (The Law of Moses, #1)",Amy Harmon,<function <lambda> at 0x7eb612ae0170>,eng,4.37,17279,2014.0,19,2938
7703,Good as Gone,Amy Gentry,544920953,eng,3.53,12121,2016.0,26,1739
7704,Holding the Dream (Dream Trilogy #2),Nora Roberts,515142883,en-US,4.02,16902,1996.0,58,301
7705,"Fallen Crest Family (Fallen Crest High, #2)",Tijan,<function <lambda> at 0x7eb612ae0170>,en-US,4.28,21259,2013.0,9,1064
7706,"Mr. Darcy's Diary (Jane Austen Heroes, #1)",Amanda Grange,1402208766,en-GB,3.63,15151,2005.0,21,1445
7707,"L.A. Requiem (Elvis Cole, #8)",Robert Crais,2266120921,fre,4.26,12632,1999.0,38,493
7708,A Grown-Up Kind of Pretty,Joshilyn Jackson,446582352,eng,3.93,14800,2010.0,20,2072
7709,Is It Just Me?,Miranda Hart,1444734148,eng,3.8,11626,2012.0,13,1510
7710,"Eventide (Plainsong, #2)",Kent Haruf,375725768,eng,4.16,12661,2004.0,29,1302
7711,Fahrenheit 451: The Authorized Adaptation,"Tim Hamilton, Ray Bradbury",080905101X,eng,3.92,11809,2009.0,17,564
7712,"Special A, Vol. 1 (Special A, #1)",Maki Minami,<function <lambda> at 0x7eb612ae0170>,ind,4.18,14607,2003.0,11,159
7713,All You Need Is Kill,"Hiroshi Sakurazaka, 桜坂洋, Alexander O. Smith, Joseph Reeder",1421527618,eng,4.05,10073,2004.0,25,1463
7714,The Bronze Bow,Elizabeth George Speare,395137195,en-US,3.93,15507,1961.0,32,1465
7715,On Love,Alain de Botton,802142400,eng,3.97,8288,1993.0,77,1169
7716,A Civil Action,Jonathan Harr,679772677,en-US,3.94,11985,1995.0,28,701
7717,Millions of Cats,Wanda Gág,142407089,eng,4.08,16991,1928.0,24,612
7718,"Dark Challenge (Dark, #5)",Christine Feehan,<function <lambda> at 0x7eb612ae0170>,eng,4.23,17015,2000.0,30,355
7719,Mistress,"James Patterson, David Ellis",1611130433,eng,3.52,10475,2013.0,38,1565
7720,Grandfather's Journey,Allen Say,395570352,en-US,4.12,13337,1993.0,23,1138
7721,"Savannah Blues (Weezie and Bebe Mysteries, #1)",Mary Kay Andrews,60519134,en-US,3.97,13886,2002.0,37,1036
7722,Excavation,James Rollins,038081093X,en-US,4.02,13148,2000.0,34,506
7723,Discourse on Method,"René Descartes, Donald A. Cress",872204227,eng,3.7,10615,1637.0,450,288
7724,"Scarecrow (Shane Schofield, #3)",Matthew Reilly,312937660,eng,4.21,11900,2003.0,47,420
7725,"Endlessly (Paranormalcy, #3)",Kiersten White,61985880,eng,3.99,18789,2012.0,19,1528
7726,The House by the Lake,Ella Carey,<function <lambda> at 0x7eb612ae0170>,en-US,3.9,10440,2016.0,7,804
7727,"Living Buddha, Living Christ",Thich Nhat Hanh,1573225681,eng,4.13,10943,1995.0,26,514
7728,The Earthsea Trilogy,Ursula K. Le Guin,140050930,eng,4.25,14199,1975.0,40,296
7729,"Left Drowning (Left Drowning, #1)",Jessica Park,1477817158,eng,4.14,17461,2013.0,21,2437
7730,A Sick Day for Amos McGee,"Philip C. Stead, Erin E. Stead",1596434023,en-US,4.25,15444,2010.0,18,1925
7731,Fourth of July Creek,Smith Henderson,62286447,eng,3.83,10390,2014.0,23,1920
7732,"Absolute Fear (New Orleans, #4)",Lisa Jackson,758211821,en-US,4.15,13190,2007.0,40,381
7733,True Evil,Greg Iles,743292499,eng,4.05,11234,2006.0,55,835
7734,Tobacco Road (Brown Thrasher Books),"Erskine Caldwell, Lewis Nordan",082031661X,en-US,3.73,10959,1932.0,80,587
7735,The Suspicions of Mr. Whicher: A Shocking Murder and the Undoing of a Great Victorian Detective,Kate Summerscale,802715354,en-US,3.43,11316,2008.0,43,1652
7736,"Lord of Scoundrels (Scoundrels, #3)",Loretta Chase,380776162,eng,4.12,19137,1995.0,48,1652
7737,"Ozma of Oz (Oz, #3)",L. Frank Baum,543895149,eng,3.97,14829,1907.0,262,777
7738,The Johnstown Flood,David McCullough,844662925,eng,4.11,11691,1968.0,28,1202
7739,The Christmas Sweater,Glenn Beck,141659485X,eng,3.79,12916,2008.0,22,2361
7740,"Tales from a Not-So-Happy Heartbreaker (Dork Diaries, #6)",Rachel Renée Russell,1442449632,eng,4.42,9554,2010.0,45,638
7741,Deep Fathom,James Rollins,380818809,eng,4.07,13227,2001.0,31,360
7742,The Gate House,Nelson DeMille,446533424,en-US,3.71,12625,2008.0,47,1207
7743,"Stay with Me (Wait for You, #3)","J. Lynn, Jennifer L. Armentrout",62294806,eng,4.17,20654,2014.0,24,1876
7744,Seven Years to Sin,Sylvia Day,758290411,en-US,3.89,10703,2011.0,54,1022
7745,"Perfect Scoundrels (Heist Society, #3)",Ally Carter,1423166000,en-GB,4.28,20029,2013.0,14,1711
7746,When the Game Was Ours,"Larry Bird, Earvin Johnson, Jackie MacMullan",547225474,en-US,4.16,9401,2009.0,24,377
7747,"The Two Swords (Forgotten Realms: Hunter's Blades, #3; Legend of Drizzt, #16)",R.A. Salvatore,786937904,en-GB,4.16,11756,2004.0,28,114
7748,"Nemesis (Miss Marple, #12)",Agatha Christie,451200187,eng,3.84,15406,1971.0,179,775
7749,All Families are Psychotic,Douglas Coupland,1582342156,eng,3.69,10461,2001.0,32,531
7750,"The Blessing Way (Leaphorn & Chee, #1)",Tony Hillerman,61000019,en-US,4.06,14138,1970.0,39,651
7751,Another Piece of My Heart,Jane Green,312591829,eng,3.7,11882,2012.0,20,1451
7752,"Stenhuggaren (Patrik Hedström, #3)",Camilla Läckberg,9137126385,swe,3.85,6435,2005.0,100,1269
7753,The Pigeon Wants a Puppy!,Mo Willems,1423109600,en-US,4.37,17490,2008.0,10,730
7754,The Road to Character,David  Brooks,081299325X,eng,3.66,10648,2015.0,21,1213
7755,The General in His Labyrinth,"Gabriel García Márquez, Edith Grossman",1400043336,eng,3.66,10286,1989.0,135,604
7756,La ciudad y los perros,Mario Vargas Llosa,8466309152,spa,4.09,9782,1962.0,126,497
7757,Say What You Will,Cammie McGovern,62271121,eng,3.7,11559,2014.0,22,1905
7758,"Die Again (Rizzoli & Isles, #11)",Tess Gerritsen,345543858,eng,4.16,10837,2014.0,52,1618
7759,"Party Princess (The Princess Diaries, #7)",Meg Cabot,60724552,eng,3.67,19068,2006.0,69,498
7760,"Damaged 2 (Damaged, #2)",H.M. Ward,<function <lambda> at 0x7eb612ae0170>,eng,4.13,16833,2013.0,4,986
7761,The Witness,Sandra Brown,044619154X,eng,3.98,10558,1995.0,64,751
7762,Mornings in Jenin,Susan Abulhawa,1608190463,eng,4.35,8590,2006.0,64,2386
7763,The Nanny,Melissa Nathan,60560118,eng,3.78,10872,2003.0,24,189
7764,"Manwhore (Manwhore, #1)",Katy Evans,1501101536,eng,4.14,19220,2015.0,10,2423
7765,"Ex-Heroes (Ex-Heroes, #1)",Peter Clines,804136572,eng,3.87,5354,2010.0,28,1258
7766,Absolution Gap,Alastair Reynolds,441012914,en-GB,4.01,12105,2003.0,32,421
7767,The Faraway Tree Stories (The Faraway Tree #1-3),Enid Blyton,1405201711,eng,4.28,11405,1991.0,21,293
7768,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,Misty Bernall,874869226,eng,3.9,12272,1999.0,17,610
7769,Scoop,Evelyn Waugh,141187492,eng,3.86,12032,1937.0,62,703
7770,Tales of a Female Nomad: Living at Large in the World,Rita Golden Gelman,609809547,eng,3.84,11380,2001.0,12,1142
7771,Birds of America,Lorrie Moore,312241224,eng,4.12,10768,1998.0,26,976
7772,Big Rock,Lauren Blakely,692572031,eng,3.97,15203,2016.0,15,2363
7773,"Three Dark Crowns (Three Dark Crowns, #1)",Kendare Blake,<function <lambda> at 0x7eb612ae0170>,eng,3.86,9386,2016.0,26,4782
7774,"Lunch in Paris: A Love Story, with Recipes",Elizabeth Bard,031604279X,eng,3.67,11458,2010.0,34,1357
7775,"Love and War (North and South, #2)",John Jakes,451200829,eng,4.1,13844,1984.0,32,249
7776,"Destined (Wings, #4)",Aprilynne Pike,61668125,en-US,4.19,18485,2012.0,37,1631
7777,The Pale King,"David Foster Wallace, Michael Pietsch",316074233,en-US,3.95,10982,2011.0,44,1580
7778,The Analects,"Confucius, D.C. Lau",140443487,eng,3.82,9807,-476.0,348,468
7779,I'm with the Band: Confessions of a Groupie,"Pamela Des Barres, Dave Navarro",1556525893,en-US,3.67,11172,1987.0,23,611
7780,"Succubus Heat (Georgina Kincaid, #4)",Richelle Mead,553820273,en-GB,4.19,20108,2009.0,29,848
7781,"The Walking Dead, Vol. 09: Here We Remain","Robert Kirkman, Charlie Adlard, Cliff Rathburn",1607060221,en-GB,4.25,14085,2009.0,23,551
7782,Under Locke,Mariana Zapata,<function <lambda> at 0x7eb612ae0170>,eng,4.11,24373,2014.0,10,1969
7783,The Leopard,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",679731210,eng,3.99,9664,1958.0,219,1079
7784,Wolverine: Origin,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",785123288,eng,3.96,10790,2001.0,34,330
7785,"Dawn (Cutler, #1)",V.C. Andrews,671670689,eng,3.87,13674,1990.0,41,255
7786,"On the Prowl (Alpha & Omega, #0.5)","Patricia Briggs, Eileen Wilks, Karen Chance, Sunny",425216594,eng,4.05,21757,2007.0,9,1115
7787,Silent Prey (Lucas Davenport #4),John Sandford,425137562,en-US,4.13,14522,1992.0,27,380
7788,"The Wayfarer Redemption (Wayfarer Redemption, #1)",Sara Douglass,765356163,eng,3.93,12632,1995.0,30,363
7789,"The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte, #1)",Sandra Gulland,684856069,eng,4.09,12398,1995.0,29,792
7790,الجزار,حسن الجندي,<function <lambda> at 0x7eb612ae0170>,ara,4.11,9413,2011.0,3,1329
7791,Come Home,Lisa Scottoline,312380828,eng,3.56,12971,2012.0,22,1690
7792,"A Tale Dark & Grimm (A Tale Dark & Grimm, #1)",Adam Gidwitz,525423346,en-US,4.04,15041,2010.0,28,2875
7793,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",Trudi Canavan,316037834,en-US,3.9,12385,2010.0,42,499
7794,Everyman,Philip Roth,307277712,eng,3.54,10298,2006.0,76,1283
7795,Supernova: Akar,Dee Lestari,9799625726,ind,3.78,7932,2002.0,4,638
7796,"The Dirty Girls Social Club (Dirty Girls, #1)","Alisa Valdes, Alisa Valdes-Rodriguez",312313829,eng,3.46,11045,2003.0,32,686
7797,"Dark Reunion (The Vampire Diaries, #4)",L.J. Smith,61059927,eng,3.54,17056,1991.0,59,669
7798,The Dice Man,Luke Rhinehart,6513905,eng,3.6,9813,1971.0,49,730
7799,"Black Butler, Vol. 2 (Black Butler, #2)","Yana Toboso, Tomo Kimura",316084255,eng,4.48,15194,2007.0,14,314
7800,Imperial Bedrooms ,Bret Easton Ellis,330517090,en-US,3.14,11093,2010.0,42,1084
7801,"Addicted to You (Addicted, #1)","Krista Ritchie, Becca Ritchie",<function <lambda> at 0x7eb612ae0170>,eng,3.9,12746,2013.0,15,2441
7802,"Just One Night (Just One Day, #2.5)",Gayle Forman,698184890,eng,4.12,15986,2014.0,10,2018
7803,Kindle User's Guide,Amazon,<function <lambda> at 0x7eb612ae0170>,eng,3.64,3508,2009.0,67,29
7804,"The Fire (Witch & Wizard, #3)","James Patterson, Jill Dembowski, Elijah Wood, Spencer Locke",1611139856,eng,3.87,11789,2011.0,40,840
7805,"A Killing Frost (Tomorrow, #3)",John Marsden,439829127,eng,4.19,13199,1995.0,53,503
7806,Sadako and the Thousand Paper Cranes,"Eleanor Coerr, Ronald Himler",<function <lambda> at 0x7eb612ae0170>,eng,4.09,14578,1977.0,66,1195
7807,"Death Note, Vol. 4: Love (Death Note, #4)","Tsugumi Ohba, Takeshi Obata",142150331X,eng,4.38,16819,2004.0,31,560
7808,"The Daughter of Time (Inspector Alan Grant, #5)",Josephine Tey,684803860,en-US,3.95,15626,1951.0,104,2224
7809,"Prince of Fire (Gabriel Allon, #5)",Daniel Silva,451215737,eng,4.17,11250,2005.0,52,523
7810,Slowness,"Milan Kundera, Linda Asher",60928417,en-US,3.66,8620,1995.0,79,650
7811,"The Autumn Republic (Powder Mage, #3)",Brian  McClellan,316219126,eng,4.35,10910,2015.0,17,778
7812,Delta of Venus,Anaïs Nin,1579125743,eng,3.69,10561,1977.0,109,887
7813,"The Walking Dead, Vol. 11: Fear the Hunters","Robert Kirkman, Charlie Adlard, Cliff Rathburn",1607061228,eng,4.33,13202,2010.0,22,562
7814,Rainbows End,Vernor Vinge,812536363,eng,3.76,12314,2006.0,28,804
7815,"The Friend Zone (Game On, #2)",Kristen Callihan,<function <lambda> at 0x7eb612ae0170>,eng,4.21,21130,2015.0,8,1755
7816,"The Rose and the Thorn (The Riyria Chronicles, #2)",Michael J. Sullivan,356502287,eng,4.39,11791,2013.0,14,668
7817,Twilight Watch (Watch #3),"Sergei Lukyanenko, Andrew Bromfield",1401360211,eng,4.11,11770,2004.0,57,460
7818,"Frostbitten (Women of the Otherworld, #10)",Kelley Armstrong,1841497762,eng,4.29,18094,2009.0,28,774
7819,"Blood Kiss (Black Dagger Legacy, #1)",J.R. Ward,451475321,eng,4.35,12315,2015.0,25,2022
7820,"Night Mare (Xanth, #6)",Piers Anthony,345418549,eng,3.81,15008,1982.0,21,150
7821,Low Pressure,"Sandra Brown, Stephen Lang",<function <lambda> at 0x7eb612ae0170>,eng,3.86,12076,2012.0,38,1353
7822,Riptide,"Douglas Preston, Lincoln Child",3426619148,eng,3.93,11835,1998.0,66,544
7823,عائد إلى حيفا,غسان كنفاني,<function <lambda> at 0x7eb612ae0170>,ara,4.32,11315,1969.0,14,2255
7824,"Talon of the Silver Hawk (Conclave of Shadows, #1)",Raymond E. Feist,380803240,eng,4.01,13120,2002.0,36,180
7825,"The Charlemagne Pursuit (Cotton Malone, #4)",Steve Berry,345485793,en-US,3.88,12874,2008.0,54,799
7826,The Moon Is Down,John Steinbeck,141185538,eng,3.87,12809,1942.0,113,1051
7827,Kaffir Boy: An Autobiography,Mark Mathabane,684848287,en-US,4.15,11633,1986.0,23,645
7828,The Beginner's Goodbye,Anne Tyler,307957276,eng,3.58,12780,2012.0,41,2499
7829,King Arthur and His Knights: Selected Tales,"Thomas Malory, Eugène Vinaver",195019059,eng,4.1,13286,1860.0,23,43
7830,"Shock Wave (Dirk Pitt, #13)",Clive Cussler,743449673,en-GB,3.93,12527,1996.0,53,267
7831,رباعيات صلاح جاهين,"صلاح جاهين, يحيى حقي",9770148083,ara,4.43,9995,1963.0,8,625
7832,The Love Song of J. Alfred Prufrock and Other Poems,T.S. Eliot,848809971,eng,4.32,14775,1915.0,11,169
7833,"A Girl of the Limberlost (Limberlost, #2)",Gene Stratton-Porter,1576469115,eng,4.14,13071,1909.0,213,1242
7834,"The Witch With No Name (The Hollows, #13)",Kim Harrison,006195795X,en-US,4.43,13513,2014.0,15,1836
7835,"King (King, #1)",T.M. Frazier,1512038563,eng,4.24,16194,2015.0,10,3362
7836,The Wings of the Dove,"Henry James, Amy Bloom, Pierre A. Walker",812967194,eng,3.81,12812,1901.0,230,456
7837,Twilight and History,Nancy Reagin,470581786,en-US,4.38,11186,2010.0,11,34
7838,Lady Windermere's Fan,Oscar Wilde,140621733,eng,3.9,13408,1893.0,224,607
7839,The Hidden Messages in Water,"Masaru Emoto, David A. Thayne",743289803,eng,4.27,10800,2001.0,22,358
7840,Rumble Fish,S.E. Hinton,440975344,eng,3.77,14002,1975.0,52,746
7841,A Place Called Freedom,Ken Follett,449225151,eng,3.87,10267,1995.0,75,734
7842,Seeing,"José Saramago, Margaret Jull Costa",156032732,eng,3.76,7445,2004.0,97,1087
7843,The Returned,Jason Mott,778315339,eng,3.29,11449,2013.0,49,2452
7844,India After Gandhi: The History of the World's Largest Democracy,Ramachandra Guha,60198818,eng,4.34,9357,2007.0,22,824
7845,The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph,Ryan Holiday,1591846358,eng,4.11,12470,2014.0,23,1102
7846,"The Sight (Warriors: Power of Three, #1)",Erin Hunter,60892013,en-US,4.27,15904,2007.0,30,528
7847,"Bad for You (Sea Breeze, #7)",Abbi Glines,1481420763,eng,4.3,19392,2014.0,11,1518
7848,The Secret River,Kate Grenville,1841959146,eng,3.79,11051,2005.0,49,1361
7849,Gifted Hands: The Ben Carson Story,"Ben Carson, Cecil Murphey",310214696,eng,4.21,9871,1990.0,36,1607
7850,The Little Old Lady Who Was Not Afraid of Anything,"Linda Williams, Megan Lloyd",64431835,en-US,4.25,14270,1986.0,26,468
7851,"The Apostle (Scot Harvath, #8)",Brad Thor,1416586571,eng,4.11,11267,2009.0,24,517
7852,The Holiness of God,R.C. Sproul,842339655,eng,4.35,10960,1984.0,31,381
7853,Wemberly Worried,Kevin Henkes,688170277,eng,4.22,14325,2000.0,18,900
7854,"Born of Night (The League, #1)",Sherrilyn Kenyon,312942303,eng,4.21,11309,1996.0,17,1394
7855,"Murder Must Advertise  (Lord Peter Wimsey, #10)",Dorothy L. Sayers,61043559,eng,4.21,14672,1933.0,87,654
7856,"What Remains: A Memoir of Fate, Friendship, and Love",Carole Radziwill,739458736,eng,4.16,9602,2005.0,16,1282
7857,Dead Heat (Alpha & Omega #4),Patricia Briggs,425256758,eng,4.27,15320,2015.0,19,1776
7858,Sheep in a Jeep,"Nancy E. Shaw, Margot Apple",039586786X,en-CA,4.11,13788,1986.0,22,448
7859,The Kreutzer Sonata,"Leo Tolstoy, Isai Kamen, Doris Lessing",812968239,eng,3.9,10915,1889.0,259,718
7860,The Way to Cook,Julia Child,679747656,en-US,4.31,11500,1989.0,6,102
7861,The 20th Century Art Book,Phaidon Press,714847984,eng,3.94,9927,1996.0,7,24
7862,The Magic Mirror of M.C. Escher,"Bruno Ernst, M.C. Escher, John E. Brigham",3822837032,eng,4.15,11103,1976.0,28,27
7863,"Vampire Knight, Vol. 9","Matsuri Hino, Tomo Kimura",1421531720,eng,4.31,14193,2008.0,17,116
7864,Shadows of the Empire (Star Wars),Steve Perry,553574132,eng,3.81,12927,1996.0,27,382
7865,"The Walking Dead, Compendium 2","Robert Kirkman, Charlie Adlard",1607065967,eng,4.53,13478,2012.0,6,769
7866,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,"Al Ries, Jack Trout",887306667,en-US,4.02,9955,1993.0,42,361
7867,Summer Secrets,Jane Green,125004734X,eng,3.62,10223,2015.0,17,1309
7868,The Firm,John Grisham,044021145X,eng,3.89,6962,1991.0,161,800
7869,The Consolations of Philosophy,Alain de Botton,679779175,en-US,3.99,10291,2000.0,72,1014
7870,"Fighting for Flight (Fighting, #1)",J.B. Salsbury,<function <lambda> at 0x7eb612ae0170>,eng,4.16,21733,2013.0,10,1709
7871,Second Life,S.J. Watson,857520199,eng,3.24,9056,2015.0,71,2001
7872,The Acid House,Irvine Welsh,393312801,eng,3.69,10752,1994.0,38,285
7873,Permission Marketing: Turning Strangers Into Friends And Friends Into Customers,Seth Godin,684856360,eng,3.94,10146,2014.0,25,246
7874,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",Alice Munro,375727434,eng,4.06,10945,2001.0,84,1245
7875,The Girl Who Came Home,Hazel Gaynor,62316869,eng,3.83,6941,2012.0,13,1538
7876,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results,"Gary Keller, Jay Papasan",1885167776,eng,4.17,13388,2012.0,36,1424
7877,"Reasonable Doubt: Volume 2 (Reasonable Doubt, #2)",Whitney G.,<function <lambda> at 0x7eb612ae0170>,eng,4.14,21134,2014.0,8,1932
7878,Joseph Had a Little Overcoat,Simms Taback,670878553,eng,4.12,14810,1977.0,15,1009
7879,Double Act,"Jacqueline Wilson, Nick Sharratt, Sue Heap",440867592,en-GB,3.69,13204,1995.0,37,418
7880,"Princess Mia (The Princess Diaries, #9)",Meg Cabot,60724617,en-US,3.82,17889,2007.0,53,616
7881,"Flyy Girl (Flyy Girl, #1)",Omar Tyree,743218574,en-US,4.21,9869,1993.0,15,377
7882,The Little Coffee Shop of Kabul,Deborah Rodriguez,174275001X,eng,3.57,7607,2011.0,36,1571
7883,The Sandman: King of Dreams,"Alisa Kwitney, Neil Gaiman",811835928,eng,4.61,11538,2003.0,4,30
7884,Stephen King's N.,"Marc Guggenheim, Alex Maleev, Stephen King",785134530,eng,4.22,10844,2008.0,16,247
7885,The Light of the Fireflies,"Paul Pen, Simon Bruni",<function <lambda> at 0x7eb612ae0170>,en-US,3.76,13815,2013.0,10,1743
7886,By the Sword (Valdemar),Mercedes Lackey,886774632,eng,4.24,17268,1991.0,15,227
7887,Storm of the Century: An Original Screenplay,Stephen King,067103264X,eng,3.86,14629,1999.0,28,265
7888,"First Rider's Call (Green Rider, #2)",Kristen Britain,756401933,eng,4.2,16292,2003.0,27,501
7889,Paths of Glory,Jeffrey Archer,312539517,en-US,3.88,11086,2009.0,46,1030
7890,Anyone But You,Jennifer Crusie,037377138X,eng,3.8,16747,1996.0,41,964
7891,Owen,Kevin Henkes,688114490,eng,4.25,14919,1993.0,21,548
7892,"The Long War (The Long Earth, #2)","Terry Pratchett, Stephen Baxter",006206777X,eng,3.58,11074,2013.0,30,1264
7893,"Arrow's Fall (Heralds of Valdemar, #3)",Mercedes Lackey,886774004,en-US,4.18,17342,1988.0,24,272
7894,The America's Test Kitchen Family Cookbook,"America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere",193361501X,eng,4.31,12081,2005.0,6,214
7895,"Street Magic (The Circle Opens, #2)",Tamora Pierce,590396439,eng,4.12,18897,2001.0,20,272
7896,The Curious Charms of Arthur Pepper,Phaedra Patrick,778319334,eng,3.91,12080,2016.0,35,2820
7897,"Incarnate (Newsoul, #1)",Jodi Meadows,62060759,en-US,3.73,19034,2012.0,14,2530
7898,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,"William Kamkwamba, Bryan Mealer",61730327,en-US,4.07,13374,2009.0,43,2555
7899,Rumpelstiltskin,Paul O. Zelinsky,140558640,eng,4.23,14306,1986.0,21,514
7900,The Goblin Emperor,Katherine Addison,076532699X,eng,4.05,11443,2014.0,14,2627
7901,"Mr. Kiss and Tell (Veronica Mars, #2)","Rob Thomas, Jennifer Graham",080417072X,eng,4.01,12729,2015.0,12,1836
7902,A Higher Call: An Incredible True Story of Combat and Chivalry in the War-Torn Skies of World War II,"Adam Makos, Larry Alexander",425252868,eng,4.32,8975,2012.0,17,1309
7903,"It Ain't Me, Babe (Hades Hangmen, #1)",Tillie Cole,<function <lambda> at 0x7eb612ae0170>,eng,4.22,23144,2014.0,11,2589
7904,Job: A Comedy of Justice,Robert A. Heinlein,345316509,en-US,3.77,14592,1984.0,32,415
7905,Chomp,Carl Hiaasen,375868429,eng,3.93,12832,2012.0,27,1864
7906,The Sandman: The Dream Hunters,"Neil Gaiman, Yoshitaka Amano",1840232048,eng,4.38,14629,1999.0,20,509
7907,The Stories of John Cheever,John Cheever,375724427,eng,4.27,11156,1978.0,36,600
7908,"Extreme Prey (Lucas Davenport, #26)",John Sandford,<function <lambda> at 0x7eb612ae0170>,en-US,4.29,6256,2016.0,19,1214
7909,The Odd Couple,Neil Simon,573613311,eng,4.02,12571,1965.0,14,103
7910,Phantoms in the Brain: Probing the Mysteries of the Human Mind,"V.S. Ramachandran, Sandra Blakeslee, Oliver Sacks",688172172,eng,4.25,12194,1998.0,24,507
